id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4841619596250176,MhsInqdXi,7795192457,反骨灯泡重生版,#防弹少年团连续五年获mama大赏#🙋#MAMA#在🦵上看到这么一段话形容MAMA白金奖：“说实话，MAMA白金奖看起来更像是weapon，而不是奖品。无论是在隐喻还是事实上，它就像是扔在haters身上的，并且一次性解决了四个。”相当于一个MAMA白金🏆干掉四个竞争者（每年一个）,,,,"防弹少年团连续五年获mama大赏,MAMA",13,2,147,2022-11-30 21:38,防弹少年团超话,['https://wx2.sinaimg.cn/large/008vxPEBgy1h8nhfuksuoj30j60j0jrz.jpg'],,
4841608992786426,MhsrhbGSm,7040922061,甜浦芋元,#MAMA#不管你们怎么酸但是我芙就是美美拿奖噜,,,,MAMA,0,0,1,2022-11-30 20:56,追剧神器小米平板4,,,
4841608934069083,Mhsrbh4yn,7505474402,GuiStar奶味蓝克拉,#MAMA#把我喜欢的都得罪完了棒IU次娃，但不会影响人家变得更好,,,,MAMA,0,0,0,2022-11-30 20:56,荣耀30 5G,,,
4841608871415868,Mhsr55WkA,7426947332,常温wenw,#itzymama#别撕我求你们,,,,itzy mama,0,0,1,2022-11-30 20:56,iPhone客户端,,,
4841608808241198,MhsqYyzUy,6576153355,泰碳尼可梅,#MAMA#那就恭喜防弹了,,,,MAMA,0,0,0,2022-11-30 20:55,Redmi Note 11 Pro,,,
4841608728811549,MhsqQAYhL,7209369267,三点儿水羊,#MAMA#其他的都还好，鲸一个也没？？？？,,,,MAMA,0,1,0,2022-11-30 20:55,iPhone客户端,,,
4841608640463540,MhsqI1WAs,6447234730,马老板阿巴啥,#MAMA#不会还有人没看过俺娘田小娟这段吧LionQueen～～#田小娟solorap#“今天要给我什么奖呢，MAMA？”L马老板阿巴啥的微博视频,,,,"MAMA,田小娟solorap",0,2,12,2022-11-30 20:55,🥀HarmonyOS设备,,"http://f.video.weibocdn.com/o0/buXSC8Eglx081c1RgB5m010412013Qt90E010.mp4?label=mp4_720p&template=1280x590.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784964&ssig=HLXdjFXv1S&KID=unistore,video",
4841608635228716,MhsqHlWe8,5539883194,明明秋冬,#MAMA##MAMA#恭喜防弹少年团连续7⃣️年拿下MAMA大赏🏆今年新增【最大奖MAMAPLATINUM】(颁给达成一年内获4项大赏的艺人)🏆总大赏数达到71🏆🏆在MAMA共拿下21个大赏，全韩最高BTS在MAMA👇🏻：七连年度艺人大赏五连年度专辑大赏五连worldwideicon大赏三连年歌大赏,,,,MAMA,0,0,3,2022-11-30 20:55,nova5Pro人像超级夜景,,,
4841608527220707,Mhsqwuir1,5880381504,BRTdahu,#MAMA#今天的主角——套帝,,,,MAMA,0,0,17,2022-11-30 20:54,HUAWEI P40 Pro 5G,,,
4841608510179578,Mhsqv0KIq,6562141663,拉吉莫拉拉O,#防弹少年团##mama#跳一波预言家,,,,"防弹少年团,mama",0,0,0,2022-11-30 20:54,Android,"['https://wx2.sinaimg.cn/large/007a64Ozgy1h8ng5fg1saj30ls29012c.jpg', 'https://wx3.sinaimg.cn/large/007a64Ozgy1h8ng5gqbl3j30u00ufqhb.jpg']",,
4841608412922968,MhsqlcgoE,7069035217,mokita3,#MAMA#还真是分猪肉🤗🤗,,,,MAMA,0,0,1,2022-11-30 20:54,HarmonyOS设备,,,
4841593082744948,Mhs1Cbw5m,5766842854,Vcyaaa_chill,#MAMA#不看特莱泽的舞台的人损失很大我说的,,,,MAMA,0,0,7,2022-11-30 19:53,咻咻姐的被窝,,,
4841592973954268,Mhs1rgAGw,7455772329,sss7k,#MAMA#猫猫今天也好漂亮啊Lsss7k的微博视频,,,,MAMA,0,1,0,2022-11-30 19:53,微博视频号,,"http://f.video.weibocdn.com/o0/TnbrevjSlx081bXyW7dS010412003bcB0E010.mp4?label=mp4_720p&template=1280x590.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784972&ssig=pHmNVG42Be&KID=unistore,video",
4841592903173156,Mhs1kdjtW,7327755618,有事请叫猫猫,#MAMA#谁还没看盒舞台的都会后悔！！,,,,MAMA,0,3,0,2022-11-30 19:52,,,,
4841592852841117,Mhs1fbV6t,5444020108,郑纸哼哼呀,#MAMA#我芙芙什么时候出来呀！！！,,,,MAMA,0,0,0,2022-11-30 19:52,iPhone客户端,,,
4841592848655570,Mhs1eAjHY,1724154185,terry何宇珩,#2022MAMA#恭喜🎉(G)I-DLE荣获FavoriteFemaleGroup雨琦舒华发表感言全中文#mama直播##MAMA#Lterry何宇珩的微博视频,,,,"2022MAMA,mama直播,MAMA",2,18,99,2022-11-30 19:52,gidle组合超话,,"http://f.video.weibocdn.com/u0/EwzZlvoLgx081bXwJ5Go01041200f8iE0E010.mp4?label=mp4_hd&template=864x480.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784972&ssig=oxEKyMPSDH&KID=unistore,video",
4841592777346906,Mhs17uPgu,6521854855,他们说我不漂亮,#MAMA#巡演过的爱豆果然控场就不一样啊！,,,,MAMA,0,0,0,2022-11-30 19:52,OPPO A11,,,
4841592756641277,Mhs15rRHn,7487576579,祝将乱,#MAMA#🐴轻了,,,,MAMA,0,1,5,2022-11-30 19:52,Jojo’s HarmonyOS设备,['https://wx4.sinaimg.cn/large/008aJ6Ibly1h8necybul6j30yi0ow0wh.jpg'],,
4841592677204017,Mhs0Xue5P,6941884245,Kloveeee洛,#mama#其实我觉得，某些人还不礼貌。。不知道是想保持优雅还是什么呃呃的,,,,mama,0,0,0,2022-11-30 19:51,HarmonyOS设备,,,
4841592655190332,Mhs0VlMf2,7633824950,LikR-720,#MAMA#年末还得是YG，盒宝宝好棒,,,,MAMA,0,0,0,2022-11-30 19:51,Android,,,
4841592533815847,Mhs0Jg0FV,6545977942,小安脆脆鲨,#MAMA#安宥真确实有点美过头了啊,,,,MAMA,0,0,0,2022-11-30 19:51,vivo Y5s 闪充强续航,,,
4841578756314511,MhrEvquGX,6455786800,刚子啦啦啦啦哦,#MAMA#这都是哪几个团啊我要眼花了。L刚子啦啦啦啦哦的微博视频,,,,MAMA,0,0,0,2022-11-30 18:56,微博视频号,,"http://f.video.weibocdn.com/o0/BgPOWKfjlx081bTGADJ601041200bPi50E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784982&ssig=iyKXVGHC%2B2&KID=unistore,video",
4841578705453396,MhrEqmSG0,7725430942,永远抽不到本命的我,#MAMA#itzyMAMA啥时候出来,,,,MAMA,0,0,0,2022-11-30 18:56,Xiaomi Civi,,,
4841578689202079,MhrEoCBSD,7455772329,sss7k,#MAMA#安安发言旁边的秋天好美Lsss7k的微博视频,,,,MAMA,0,0,0,2022-11-30 18:56,微博视频号,,"http://f.video.weibocdn.com/o0/j1y5iwQZlx081bTFwRw401041200aHEu0E010.mp4?label=mp4_720p&template=1280x590.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784982&ssig=%2F3GBIYIAl1&KID=unistore,video",
4841578671113122,MhrEn4FzA,5459373928,一杯雾Tapfog,#MAMA#本路人看了也要说一句韩华可真废物本废，奖都保不住,,,,MAMA,0,0,0,2022-11-30 18:56,vivo NEX AI智慧旗舰,,,
4841578609253472,MhrEgCPfy,5883888138,边啊啵卡my,#MAMA#这歌儿真好听,,,,MAMA,0,2,0,2022-11-30 18:55,开心售卖机,['https://wx3.sinaimg.cn/large/006qcc5Agy1h8ncqgj5g1j33k02o07wj.jpg'],,
4841578511995320,MhrE78n4A,2263846477,Yumizzz_,#MAMA#TREASUREJIKJIN+HELLO孩子给鸡舍长脸了刀群舞谁不爱LYumizzz_的微博视频,,,,MAMA,9,0,97,2022-11-30 18:55,TREASURE超话,,"http://f.video.weibocdn.com/u0/P5H6UpIPgx081bTDPUxq01041203ysKH0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784982&ssig=gU7SaZI4Ml&KID=unistore,video",
4841578491289065,MhrE55pln,5228161637,安正妍,#mama#我真的服了mama办的什么玩意儿别办了吧导播鼠了跟劳尔有仇是不是连续两天都看不到他原来迷是七人团吗,,,,mama,0,0,0,2022-11-30 18:55,荣耀70 5G,,,
4841578478178988,MhrE3yjJa,6973942259,Kawanoo,#mama#你是懂颁奖的,,,,mama,0,0,0,2022-11-30 18:55,iPhone,,,
4841578428368610,MhrDYz73A,7063987390,·奶啤芽芽乐_,#MAMA#我说盒宝宝的舞台就是最牛的谁反驳,,,,MAMA,0,0,8,2022-11-30 18:55,亚轩老婆のiPhone XS Max,,,
4841578390097771,MhrDV0pqX,3597539212,敏雅可乐,2022#MAMA#ENHYPEN《WALKTHELINE+FuturePerfect(PasstheMIC)》2022.11.30L敏雅可乐的微博视频,,,,MAMA,3,0,11,2022-11-30 18:55,敏雅音乐超话,,"http://f.video.weibocdn.com/o0/cB2Txw1Hlx081bVadEzu01041206xksi0E030.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784982&ssig=42Jb%2FrxO50&KID=unistore,video",
4841563081936699,Mhrfe87P5,1177389445,蓝蝴蝶,#mama颁奖礼#作为本年度#MAMA#颁奖典礼“WorldwideFans'ChoiceTop10”中的唯一女团，BLACKPINK所代表的除了代表了当下很多听众、乐迷在视听方面的个人审美外；也成为了这支出道六年的女团，自身实力的最佳见证！不论是她们的个性鲜活、张扬而立体的形象，还是声色俱佳的表现力与灵动感满满的舞技，确实会让很多人都选择为她们的点赞！也难怪，#BLACKPINKIceCream点击量突破8亿#！L蓝蝴蝶的微博视频,,,,"mama颁奖礼,MAMA,BLACKPINKIceCream点击量突破8亿",0,0,2,2022-11-30 17:54,🌈🌼Android,,"http://f.video.weibocdn.com/u0/ADaX09Y4gx081bPoYog0010412028F9o0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784994&ssig=4ucdsMUXDk&KID=unistore,video",
4841563022167037,Mhrf895Kd,6313224901,艺人杂志bot,#红毯bot#(G)I-DLE组合：曺薇娟（#赵美延#）、#Minnie#、#田小娟#、#宋雨琦#、#叶舒华#亮相#MAMA#红毯#MAMA红毯现场##MAMA直播##gidle##GIDLE亮相MAMA红毯#,,,,"红毯bot,赵美延,Minnie,田小娟,宋雨琦,叶舒华,MAMA,MAMA红毯现场,MAMA直播,gidle,GIDLE亮相MAMA红毯",0,0,3,2022-11-30 17:53,gidle超话,"['https://wx3.sinaimg.cn/large/006TfEc5gy1h8naxngrr3j31900u0tmc.jpg', 'https://wx2.sinaimg.cn/large/006TfEc5gy1h8naxo29tqj30sg0lbtg2.jpg', 'https://wx4.sinaimg.cn/large/006TfEc5gy1h8naxp4z0cj30u00xiwu7.jpg', 'https://wx2.sinaimg.cn/large/006TfEc5gy1h8naxpr1azj30i20cctcg.jpg', 'https://wx1.sinaimg.cn/large/006TfEc5gy1h8naxqann4j30f00j8wiv.jpg', 'https://wx1.sinaimg.cn/large/006TfEc5gy1h8naxrzo6xj30qo0zlgvi.jpg', 'https://wx1.sinaimg.cn/large/006TfEc5gy1h8naxstl75j30sg10r155.jpg', 'https://wx1.sinaimg.cn/large/006TfEc5gy1h8naxtzjeej30f00jddjo.jpg', 'https://wx2.sinaimg.cn/large/006TfEc5gy1h8naxunj64j30sf0zqtk4.jpg']",,
4841562733284337,MhreFdMpb,6559959198,ENHYPEN解散倒计时bot已重生,#MAMA#现在演唱的是哪个团啊？那首歌真难听啊！,,,,MAMA,1,3,0,2022-11-30 17:52,Redmi Note 8 Pro四摄,,,
4841562665648496,MhreynHqM,5265047139,4月日记,Minji老公真的是帅和美凝聚在一张脸上了非常喜欢的💖🙏🏻L4月日记的微博视频#NewJeans的MAMA舞台#|#MAMA#,,,,"NewJeans的MAMA舞台,MAMA",510,91,3140,2022-11-30 17:52,微博视频号,,"http://f.video.weibocdn.com/o0/u5RVGuJolx081bPibtVu01041200fjAu0E010.mp4?label=mp4_720p&template=720x720.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784994&ssig=YcpzNqPF52&KID=unistore,video",
4841562557651304,Mhrenw6s8,7278348532,浴巾香小猫,#MAMA#郑号锡帅气谁了,,,,MAMA,0,0,0,2022-11-30 17:52,被窝,,,
4841562540084236,Mhrem0lUE,3039107611,ZICO禹智皓_CommonGround,ZICO禹智皓#MAMA#【推特】2211302022MAMA颁奖典礼ZICO获得“GlobalMusicTrendLeader”奖搬运｜Yuki************************************🆔本人微博@KOZico0914LZICO禹智皓_CommonGround的微博视频,,,KOZico0914,MAMA,119,36,368,2022-11-30 17:52,ZICO超话,,"http://f.video.weibocdn.com/o0/HqZPZbwglx081bU4MGr601041200VsOK0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670784994&ssig=Un4pjx5t%2Fu&KID=unistore,video",
4841562523835012,Mhrekg5F2,7487387138,--strawberryyy,#MAMA#林娜琏好牛🤚👈pop🤚👈pop❤️❤️❤️,,,,MAMA,0,0,2,2022-11-30 17:52,OPPO Reno4 5G,,,
4841562507575731,MhreivMNd,6532119230,吃块红绿水果,#MAMA#安宥真张元英双人红毯新闻图,,,,MAMA,7,25,162,2022-11-30 17:51,,"['https://wx4.sinaimg.cn/large/007846BMly1h8navuvqk4j30qo0rx0y4.jpg', 'https://wx2.sinaimg.cn/large/007846BMly1h8navv7paij30sg0yxjxx.jpg', 'https://wx3.sinaimg.cn/large/007846BMly1h8navufxaxj30xc13faj1.jpg']",,
4841562489752681,MhregEV7j,6243861247,谢花尔的秘密基地,#MAMA#求个链接,,,,MAMA,0,0,0,2022-11-30 17:51,OPPO Reno Ace,,,
4841562419235237,Mhre9CKvr,5517281764,少管我-ok,#MAMA#今天的导播比昨天好,,,,MAMA,0,0,0,2022-11-30 17:51,iPhone客户端,,,
4841547947835656,MhqQOwSpy,7474552519,_花遇和风,#MAMA#帅死我了啊啊啊啊啊啊啊啊啊啊厚比！,,,,MAMA,0,0,1,2022-11-30 16:54,田柾国老婆Android,"['https://wx4.sinaimg.cn/large/0089QsyHly1h8n97nz7moj30pw0idq40.jpg', 'https://wx3.sinaimg.cn/large/0089QsyHly1h8n970jhf0j30sg15241x.jpg', 'https://wx1.sinaimg.cn/large/0089QsyHly1h8n97odzecj30hs0drdgt.jpg']",,
4841547944961575,MhqQOkOJp,7282955434,Cenli_xuan,全员美晕#MAMA#ITZYnewjeansIVE,,,,MAMA,0,0,1,2022-11-30 16:54,讨厌人类的iPhone 12,"['https://wx1.sinaimg.cn/large/007WSxp8ly1h8n972k3smj31sy0u00z2.jpg', 'https://wx1.sinaimg.cn/large/007WSxp8ly1h8n974vj02j31sy0u0ah1.jpg', 'https://wx2.sinaimg.cn/large/007WSxp8ly1h8n9706om6j31sy0u044u.jpg', 'https://wx3.sinaimg.cn/large/007WSxp8ly1h8n976og0gj31sy0u00wo.jpg', 'https://wx3.sinaimg.cn/large/007WSxp8ly1h8n978bmlej31sy0u079x.jpg', 'https://wx4.sinaimg.cn/large/007WSxp8ly1h8n97a9jylj31sy0u0dkj.jpg', 'https://wx2.sinaimg.cn/large/007WSxp8ly1h8n97bvh8pj31sy0u0n1y.jpg', 'https://wx2.sinaimg.cn/large/007WSxp8ly1h8n97dw3pbj31sy0u0dn2.jpg', 'https://wx2.sinaimg.cn/large/007WSxp8ly1h8n97fhjxpj31sy0u0jwp.jpg']",,
4841547768011945,MhqQwxCgV,6424403654,明明明明天空,#MAMA#不得不说国货彩妆真的太棒了，这不今天看mama红毯居然看到了intoyou，属实惊喜到了我,,,,MAMA,0,0,0,2022-11-30 16:53,Android,,,
4841547763561975,MhqQweWDd,2705913635,chichigo999,#MAMA#看到老三一个人走红毯，说真的有点点怀念俺们完整体套皮子了(尤其尤其思念我担),,,,MAMA,0,0,0,2022-11-30 16:53,OPPO超视野全面屏R15,['https://wx1.sinaimg.cn/large/a148f723gy1h8n96t6ldsj20e00e0gly.jpg'],,
4841547688059979,MhqQoxOLF,6440974952,WoaiHuaren_KiKi,#MAMA#看看这乌漆麻黑的一大片……真是醉了蓝色粉色紫色白色惹到你们了？真的是最无聊的就是南韩的红毯环节,,,,MAMA,1,9,7,2022-11-30 16:53,,['https://wx3.sinaimg.cn/large/0071TFOMly1h8n961sxs0j30qo10wafy.jpg'],,
4841547679400297,MhqQnDrrH,6200647107,泰容易不想学习,#MAMA#看看我们安宥真有真宝宝,,,,MAMA,0,0,0,2022-11-30 16:53,vivo Y81系列,['https://wx3.sinaimg.cn/large/006LDhzdgy1h8n96kfz3hj30p80ctwgj.jpg'],,
4841547671278811,MhqQn5mFZ,7610026725,笨鸟不是闲鱼呀,#MAMA#该说不说，intoyou是真的支棱起来了，本来看红毯，结果忙着截图intoyou了,,,,MAMA,0,0,1,2022-11-30 16:52,HarmonyOS设备,"['https://wx1.sinaimg.cn/large/008j0TAxly1h8n96io9l5j31401hcth6.jpg', 'https://wx3.sinaimg.cn/large/008j0TAxly1h8n96jh9ehj31401hcn7y.jpg']",,
4841547621467554,MhqQi69Me,7270451700,突然的心动因为有你,#MAMA#不得不说国货彩妆真的太棒了，这不今天看mama红毯居然看到了intoyou，属实惊喜到了我,,,,MAMA,0,0,0,2022-11-30 16:52,Android,['https://wx1.sinaimg.cn/large/007W24C0ly1h8n96bwfxuj31hc0u6jvu.jpg'],,
4841547516616292,MhqQ7rLco,5315870754,不是共用同一个心脏么,#MAMA##郑号锡mama红毯图##郑号锡mama个人舞台#我真的哭死，郑号锡红毯真的绝了@曹国伟,,,曹国伟,"MAMA,郑号锡mama红毯图,郑号锡mama个人舞台",0,2,4,2022-11-30 16:52,废话小天才,"['https://wx4.sinaimg.cn/large/005NKQOSly1h8n95vvistj30k20k2gp9.jpg', 'https://wx1.sinaimg.cn/large/005NKQOSly1h8n95w422kj30n00n0n2u.jpg', 'https://wx4.sinaimg.cn/large/005NKQOSly1h8n95wdrsbj30k70k7n0d.jpg', 'https://wx4.sinaimg.cn/large/005NKQOSly1h8n95wn9xlj30k90k90wb.jpg']",,
4841547503763513,MhqQ6fN3P,7569840244,心碎麻辣烫,#MAMA#这是我的郑号锡😭你们不许想👊这是我的郑号锡😭你们不许想👊这是我的郑号锡😭你们不许想👊这是我的郑号锡😭你们不许想👊这是我的郑号锡😭你们不许想👊这是我的郑号锡😭你们不许想👊这是我的郑号锡😭你们不许想👊这是我的郑号锡😭你们不许想👊这是我的郑号锡😭你们不许想👊,,,,MAMA,0,0,2,2022-11-30 16:52,iPhone客户端,['https://wx2.sinaimg.cn/large/008gihfuly1h8n95tmw2pj30h80h83zi.jpg'],,
4841532903133785,Mhqsyd9eV,5483887025,超大杯冰柠,#MAMA#最伟大的新闻图出现了↓,,,,MAMA,0,0,1,2022-11-30 15:54,iPhone客户端,['https://wx2.sinaimg.cn/large/005Z7PwJgy1h8n7hdjf16j30qo140q92.jpg'],,
4841532899201531,MhqsxCBJN,6963787091,JW25_,#MAMA#浅浅安利一下，路好祝符越来越好,,,,MAMA,0,0,0,2022-11-30 15:54,HarmonyOS设备,"['https://wx4.sinaimg.cn/large/007Bhl8Dly1h8n7gzi4zjj30qo0zktf1.jpg', 'https://wx4.sinaimg.cn/large/007Bhl8Dly1h8n7gzyqwwj30qo0zk45c.jpg', 'https://wx2.sinaimg.cn/large/007Bhl8Dly1h8n7h0fclnj30u00mnk00.jpg', 'https://wx4.sinaimg.cn/large/007Bhl8Dly1h8n7h0vytxj30u00jz42h.jpg', 'https://wx1.sinaimg.cn/large/007Bhl8Dly1h8n7h18969j30qo0zk43w.jpg', 'https://wx1.sinaimg.cn/large/007Bhl8Dly1h8n7h1irpqj30u00mi447.jpg', 'https://wx4.sinaimg.cn/large/007Bhl8Dly1h8n7h21x8xj30qo0zkgri.jpg']",,
4841532890546914,Mhqsx2ihc,7745080375,zabear_shortstay,#MAMA#：：,,,,MAMA,0,0,23,2022-11-30 15:54,HUAWEI nova 3i,,,
4841532865383547,MhqsumAvp,7491946087,-北极航行-,#MAMA#还得是我符,,,,MAMA,0,0,0,2022-11-30 15:54,iPhone客户端,,,
4841532852545612,MhqstaGeg,7797453281,来口糯咪丸,#MAMA#又被我们击美到了,,,,MAMA,0,0,0,2022-11-30 15:54,HUAWEI P30 Pro,,,
4841532740341884,Mhqsi1qWg,5898772436,于47,#MAMA#mama架势摆的挺大的嘛好好分你的猪肉吧,,,,MAMA,0,0,1,2022-11-30 15:53,iPhone,,,
4841532719634137,MhqsfEqhj,3124424771,Frost-云梦挽歌,#MAMA#我同事跟我说韩国明星流行油光妆，我一刷这个词条，果然不假,,,,MAMA,0,0,0,2022-11-30 15:53,OPPO Reno6 5G,,,
4841532681886693,Mhqsc7UOx,7775306029,NewJeans_R,221130MAMA更新newjeans【图片】[#2022MAMA]RedCarpet#newjeans#뉴진스Lookwhoisrocking2022MAMAAWARDSredcarpetrightnow!✨Welcometo2022MAMAAWARDS@NewJeans_ADORWorld’sNo.1K-POPAwards2022MAMAAWARDS#2022MAMA#MAMAAWARDS#2022MAMAAWARDS🔑【台历代goO网页链接】📚【杂志代goO网页链接】🥕【物料投喂O网页链接】⭐️【急求韩翻O网页链接】,,,NewJeans_ADOR,2022MAMA] Red Carpet ,3,5,65,2022-11-30 15:53,newjeans超话,['https://wx2.sinaimg.cn/large/008ucohLgy1h8n7gjeelzj31uo18g17m.jpg'],,
4841532564440901,Mhqs0iDhr,2831749482,内娱天菜白飞飞,#黄礼志MAMA红毯图#救命🆘真的会被黄礼志美晕啊#MAMA#L内娱天菜白飞飞的微博视频,,,,"黄礼志MAMA红毯图,MAMA",0,0,7,2022-11-30 15:52,内娱天菜白飞飞超话,,"http://f.video.weibocdn.com/o0/9hSPipOelx081bH4P2ha010412002k3q0E010.mp4?label=mp4_hd&template=540x540.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785018&ssig=hKEPTEvS42&KID=unistore,video",
4841532458271108,MhqrPyHGY,6090644788,魔术教学书,#沈小婷##MAMA#沈小婷2022MAMA红毯，让开让开女明星来啦！L魔术教学书的微博视频,,,,"沈小婷,MAMA",0,0,0,2022-11-30 15:52,微博视频号,,"http://f.video.weibocdn.com/o0/DIT2kA20lx081bH33biw010412006X3i0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785018&ssig=LgmqMIsBZK&KID=unistore,video",
4841232000614546,MhiDe2zS2,7407617502,泥蝶来辣,#MAMA#张圭真强主捧c位是有理由的菜园街好会抓镜头minji海粼丹尼尔也好看,,,,MAMA,0,2,8,2022-11-29 19:58,iPhone 11 Pro Max,,,
4841231870594660,MhiD12uHi,3017452155,我不叫夹心鸭,#MAMA32人合作舞台##MAMA#新旧交替在哭了,,,,"MAMA32人合作舞台,MAMA",0,0,5,2022-11-29 19:58,iPhone客户端,['https://wx1.sinaimg.cn/large/b3daaa7bgy1h8m8wovn61j20u00zi13x.jpg'],,
4841231798505314,MhiCTzGCu,5234502917,那就喜欢紫色吧,#mama32人合作舞台#🌈#mama#换代的感觉是一种钝钝的痛藏在一些阖家欢乐的大团圆表相背后偷偷说你不用追她们已经走得很远很远,,,,"mama32人合作舞台,mama",2,4,11,2022-11-29 19:57,iPhone客户端,"['https://wx3.sinaimg.cn/large/005Ifrkply1h8m8un5ouyj30u00gtgrc.jpg', 'https://wx1.sinaimg.cn/large/005Ifrkply1h8m8unkpujj311y0lcqb5.jpg']",,
4841231789853803,MhiCSFlqj,5331596962,qianyixue333,#王一博##王一博25岁实绩##王一博理想照耀中国#wyb#王一博演的蒋先云#“夜行江面，暗礁密布。”通过青年演员王一博的诠释，让更多的人记住了这段历史，了解了革命先烈蒋先云。虽然只有二十几分钟，但这是给我带来很大震撼的一个角色！期待王一博所有的作品和角色！好@UNIQ-王一博/#王一博#文案：微微耶博#王一博长空之王#王一博#长空之王#王一博#王一博电影无名#王一博#电影无名#王一博#王一博电影热烈#王一博#电影热烈#王一博#王一博维和防暴队#王一博#王一博正能量艺人#王一博#青年演员王一博#王一博#中国顶尖舞者推广大使王一博#/#他们没来MAMA又好像来了#/#MAMA#L湖南政法的微博视频,,,UNIQ-王一博,"王一博,王一博25岁实绩,王一博理想照耀中国,王一博演的蒋先云,他们没来MAMA又好像来了,MAMA",0,0,0,2022-11-29 19:57,微博视频号,,"http://f.video.weibocdn.com/6NAmgqXBlx07PUXQD8RO01041201bRg00E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785033&ssig=cpLwjN4kQX&KID=unistore,video",
4841231773075475,MhiCRcU4r,1001834770,我偶像不卖萌啊啊,有点晕腿了😵‍💫#崔秀彬舞台临机应变能力#🐰#MAMA#L我偶像不卖萌啊啊的微博视频,,,,"崔秀彬舞台临机应变能力,MAMA",6,2,100,2022-11-29 19:57,内存不够用iPhone 11,,"http://f.video.weibocdn.com/o0/DdXS81W8lx081amZMTUY010412006AO20E010.mp4?label=mp4_720p&template=720x720.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785033&ssig=P%2FbpsKYrEa&KID=unistore,video",
4841231768887009,MhiCQBhUR,5331596962,qianyixue333,#王一博电影热烈##王一博25岁实绩##王一博理想照耀中国#wyb#王一博演的蒋先云#“夜行江面，暗礁密布。”通过青年演员王一博的诠释，让更多的人记住了这段历史，了解了革命先烈蒋先云。虽然只有二十几分钟，但这是给我带来很大震撼的一个角色！期待王一博所有的作品和角色！好@UNIQ-王一博/#王一博#文案：微微耶博#王一博长空之王#王一博#长空之王#王一博#王一博电影无名#王一博#电影无名#王一博#王一博电影热烈#王一博#电影热烈#王一博#王一博维和防暴队#王一博#王一博正能量艺人#王一博#青年演员王一博#王一博#中国顶尖舞者推广大使王一博#/#他们没来MAMA又好像来了#/#MAMA#L湖南政法的微博视频,,,UNIQ-王一博,"王一博电影热烈,王一博25岁实绩,王一博理想照耀中国,王一博演的蒋先云,王一博,他们没来MAMA又好像来了,MAMA",0,0,0,2022-11-29 19:57,微博视频号,,"http://f.video.weibocdn.com/6NAmgqXBlx07PUXQD8RO01041201bRg00E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1670785033&ssig=cpLwjN4kQX&KID=unistore,video",
4841231752365839,MhiCP9VsH,6487146273,1liceA16,#MAMA#感觉一个时代落幕了我的三代,,,,MAMA,0,5,9,2022-11-29 19:57,iPhone客户端,,,
